Reactions	Percentage
R904: H2CN+OH=H2O+HCN	0.0040865819444798205
R895: HCN(+M)=CN+H(+M)	0.005005116685005548
R865: TXCH2+N=H+HCN	0.005311934827232487
R903: H2CN+O=OH+HCN	0.006591832944111633
R878: C2H3+NO=CH2O+HCN	0.007528560016303309
R902: H2CN+H=H2+HCN	0.010861014047048504
R879: CH3+NO=H2O+HCN	0.013264662019194622
R864: HCCO+N=CO+HCN	0.023069811749699413
R882: CH4+CN=HCN+CH3	0.026083792875677803
R874: TXCH2+NO=OH+HCN	0.02736086058188119
R910: C2H2+NCO=HCN+HCCO	0.05054323138243622
R897: HCN+O=OH+CN	-0.0531648844983584
R880: C2H6+CN=HCN+C2H5	0.07420669074912935
R877: SXCH2+NO=OH+HCN	0.0924092154389089
R907: H2CN=H+HCN	0.13556891580717775
R890: HCN+OH=CO+NH2	-0.17452864718158106
R889: CN+H2=H+HCN	-0.3111356264448418
R871: CH+NO=O+HCN	0.3234776056059859
R952: C5H5NO=C2H2+CH2CO+HCN	0.47042075421016954
R972: PYRLYL=HCN+C3H3	0.6402859452634805
R891: HCN+OH=H+HNCO	-1.2534427882847803
R873: HCCO+NO=CO2+HCN	1.303464683429439
R892: HCN+O=CO+NH	-11.803750571551756
R896: HCN+OH=H2O+CN	-13.106625832298718
R959: C5H4NO2=CO+CO+C2H3+HCN	22.97408596066544
R894: HCN+O=H+NCO	-47.100537583069716
