Reactions	Percentage
R938: CH+N2O=NO+HCN	0.002481687160971426
R979: C2H3+HCN=H+CH2CHCN	-0.0031941012953294046
R906: H2CN+OH=H2O+HCN	0.006789030750688523
R888: CH2O+CN=HCN+HCO	0.007211840772279165
R878: C2H3+NO=CH2O+HCN	0.01017493846373429
R910: C2H2+NCO=HCN+HCCO	0.05508641893432007
R934: HCN+N2=N2+CN+H	0.059083493714885194
R897: HCN+O=OH+CN	-0.06208675160276524
R879: CH3+NO=H2O+HCN	0.07408549567198644
R904: H2CN+OH=H2O+HCN	0.083023856181317
R895: HCN(+M)=CN+H(+M)	0.10425180441481856
R903: H2CN+O=OH+HCN	0.10758969017759709
R874: TXCH2+NO=OH+HCN	0.1386098275952064
R952: C5H5NO=C2H2+CH2CO+HCN	0.14013225707577026
R890: HCN+OH=CO+NH2	-0.1768820630102621
R941: NCN+OH=NO+HCN	0.1861183260155425
R972: PYRLYL=HCN+C3H3	0.20674928065505158
R865: TXCH2+N=H+HCN	0.2731769041294248
R864: HCCO+N=CO+HCN	0.32483476394131644
R880: C2H6+CN=HCN+C2H5	0.3465444598801811
R882: CH4+CN=HCN+CH3	0.3466308154608
R902: H2CN+H=H2+HCN	0.48416954277010454
R877: SXCH2+NO=OH+HCN	0.838067083311248
R891: HCN+OH=H+HNCO	-1.0171333845959019
R873: HCCO+NO=CO2+HCN	1.246206359070893
R889: CN+H2=H+HCN	-2.2882921401722727
R940: NCN+H=N+HCN	2.598878475883316
R907: H2CN=H+HCN	2.739024365497375
R896: HCN+OH=H2O+CN	-7.463618229873129
R959: C5H4NO2=CO+CO+C2H3+HCN	7.6616150813462225
R871: CH+NO=O+HCN	9.146162115209883
R892: HCN+O=CO+NH	-12.558204519985669
R894: HCN+O=H+NCO	-49.24172284347824
