Reactions	Percentage
R826: N+NO2=O+N2O	0.002299990034433692
R777: NH2+N=H+H+N2	-0.0027593280766155994
R867: C2H5+N=H2CN+CH3	-0.0032691247349063124
R760: NH+N=H+N2	-0.0041250069792331924
R756: N+O(+M)=NO(+M)	-0.008359040886284672
R868: CH+N=H+CN	-0.028651547445505455
R913: NCO(+M)=CO+N(+M)	0.11566704037490672
R942: NCN+H=N+HNC	0.15183732580159467
R865: TXCH2+N=H+HCN	-0.2669654424121465
R864: HCCO+N=CO+HCN	-0.31744871237486816
R759: NH+O=OH+N	1.4033789122685185
R940: NCN+H=N+HCN	2.5397855074925486
R796: N+NO=O+N2	2.8086760840167413
R866: CH3+N=H+H2CN	-3.617102030117967
R886: CN+O=N+CO	6.261128298981049
R764: NH+OH=H2O+N	7.292344485346199
R754: N+O2=O+NO	-18.589624569665457
R757: NH+H=H2+N	19.318480202252406
R755: N+OH=H+NO	-37.2678560385306
