Reactions	Percentage
R932: HNCO+O2=CO2+HNO	0.0013972608987850737
R917: NCO+HNO=NO+HNCO	-0.001472718213902509
R836: NNH+NO=HNO+N2	0.002457935776524231
R806: HNO+NO=OH+N2O	0.01145568311229429
R816: H2NO+H=H2+HNO	0.014871944537951192
R811: H2NO+HO2=H2O2+HNO	0.024399938495840844
R781: NH2+O2=OH+HNO	0.2031974419648285
R815: H2NO+OH=H2O+HNO	0.31332727700675783
R831: HONO+H=OH+HNO	0.527354970184701
R812: H2NO+O=OH+HNO	0.6692322100324607
R809: H2NO+O2=HO2+HNO	0.8166418631134766
R807: HNO=NO+H	3.3694595837582844
R798: HNO+O=OH+NO	-5.654432321063277
R773: NH2+O=H+HNO	6.776392938834724
R797: HNO+H=H2+NO	-8.92134306249696
R767: NH+O2=O+HNO	9.27525868416507
R766: NH+OH=H+HNO	10.305130618001538
R800: HNO+OH=H2O+NO	-10.814608423328115
R774: NH2+O=H+HNO	17.10291668675933
R802: HNO+O2=HO2+NO	-25.1919671051482
