Reactions	Percentage
R500: HNO+N=NH+NO	-0.001777697206118468
R519: NH+NO2=NO+HNO	0.0018876911468767672
R507: HNO+NO=OH+N2O	0.002233775592295086
R563: NH+N2O=HNO+N2	0.0029170543184073587
R505: NH2+HNO=NO+NH3	-0.004102828300965435
R482: NH2+O2=OH+HNO	0.004350866167949134
R510: H2NO+O2=HO2+HNO	0.011137570322623273
R506: HNO+NH=NO+NH2	-0.015634603319721566
R512: H2NO+HO2=H2O2+HNO	0.020620916303410487
R618: NCO+HNO=NO+HNCO	-0.023472839278389033
R516: H2NO+OH=H2O+HNO	0.07045586383426466
R513: H2NO+O=OH+HNO	0.13510255849636846
R517: H2NO+H=H2+HNO	0.14153244937748582
R532: HONO+H=OH+HNO	0.40815493762019855
R503: HNO+O2=HO2+NO	-2.3531939173840906
R474: NH2+O=H+HNO	3.072652444155698
R508: HNO=NO+H	3.3144801316490566
R468: NH+O2=O+HNO	6.915413556058993
R499: HNO+O=OH+NO	-7.062940127163664
R475: NH2+O=H+HNO	7.422064073324537
R498: HNO+H=H2+NO	-16.95688078010229
R501: HNO+OH=H2O+NO	-20.870804683411343
R467: NH+OH=H+HNO	31.18634828977953
