Reactions	Percentage
R500: HNO+N=NH+NO	0.0010731734347019983
R555: N2H2+O=NO+NH2	0.0011209126213590592
R507: HNO+NO=OH+N2O	0.0013485022176364123
R457: N+O(+M)=NO(+M)	0.002294351879995696
R505: NH2+HNO=NO+NH3	0.0024768258197094876
R639: CH+N2O=NO+HCN	0.004792288741452785
R645: NCN+NO=N2O+CN	-0.0060081044790161655
R579: C2H3+NO=CH2O+HCN	-0.008614651075046092
R506: HNO+NH=NO+NH2	0.009438413295065229
R618: NCO+HNO=NO+HNCO	0.014170257715372711
R606: H2CN+O2=NO+CH2O	0.020291953119023355
R577: CH+NO=OH+CN	-0.024183898314169453
R642: NCN+OH=NO+HCN	0.02476039535639202
R545: NNH+O=NO+NH	-0.06610973930085914
R622: NCO+OH=NO+CO+H	0.11199802875562341
R575: TXCH2+NO=OH+HCN	-0.11272082590135578
R573: CH3+NO=OH+H2CN	-0.1409695863327848
R580: CH3+NO=H2O+HCN	-0.1415269001897293
R495: NH2+NO=OH+NNH	-0.16787105288456866
R494: NH2+NO=H2O+N2	0.16789758028496873
R558: N2O+O=NO+NO	0.21404917654325464
R492: NH2+NO=H2O+N2	-0.2927189543939884
R578: SXCH2+NO=OH+HCN	-0.3826317002677669
R576: CH+NO=H+NCO	-0.3957516756085582
R493: NH+NO=OH+N2	-0.7573984137957939
R647: NCN+O=NO+CN	0.8012341978052211
R623: NCO+O2=CO2+NO	0.9441715807384697
R621: NCO+NO=CO2+N2	-1.1425172515905089
R503: HNO+O2=HO2+NO	1.4205935578607418
R572: CH+NO=O+HCN	-1.7366994261202504
R464: NH+O2=OH+NO	1.8410206636486353
R508: HNO=NO+H	-2.000909949619568
R574: HCCO+NO=CO2+HCN	-2.107774836979573
R585: CN+O2=CO+NO	2.4166485609322574
R496: NH+NO=H+N2O	-2.7524228572546887
R499: HNO+O=OH+NO	4.26380808231842
R497: N+NO=O+N2	-5.71839367221541
R455: N+O2=O+NO	9.045289143563263
R498: HNO+H=H2+NO	10.236655559778136
R456: N+OH=H+NO	11.48839118584729
R501: HNO+OH=H2O+NO	12.59944217159245
R466: NH+O=H+NO	26.410840791081093
