Reactions	Percentage
R470: NH2+NH2=NH+NH3	-0.0010808778288813816
R555: N2H2+O=NO+NH2	0.0021037368987657018
R476: NH2+NH=N+NH3	-0.00249544502693038
R473: NH2+NH2=H2+N2H2	-0.003623004541337349
R462: NH+NH=N+NH2	0.003797174488902953
R505: NH2+HNO=NO+NH3	-0.004648524576715742
R482: NH2+O2=OH+HNO	-0.004929552695869196
R634: HNCO+NH=NCO+NH2	-0.010517745816545658
R506: HNO+NH=NO+NH2	0.017714082200765126
R480: NH2+NH=H+N2H2	-0.042585651405571356
R620: NCO+NH3=NH2+HNCO	0.05717265162885253
R570: CH3+NH2=CH3NH2	0.06814079919565529
R478: NH2+N=H+H+N2	-0.07859955490681894
R472: NH2(+M)=H+NH(+M)	0.08624211094870518
R487: NH3(+M)=H+NH2(+M)	-0.08820942861370493
R471: NH2+O2=O+H2NO	0.17103013358874125
R511: H2NO+H=OH+NH2	0.23443895879031112
R477: NH2+HO2=O2+NH3	-0.263721326676226
R469: NH2+HO2=OH+H2NO	-0.2951959926977105
R495: NH2+NO=OH+NNH	-0.31506160378471626
R494: NH2+NO=H2O+N2	0.31511139060126786
R591: HCN+OH=CO+NH2	0.44175562625012676
R492: NH2+NO=H2O+N2	-0.5493770465177847
R479: NH2+O=OH+NH	-2.8525899163595887
R486: NH3+O=OH+NH2	2.8588630552450898
R474: NH2+O=H+HNO	-3.48133028111424
R485: NH3+H=H2+NH2	6.918154504645954
R481: NH2+OH=H2O+NH	-7.942543428304491
R483: NH2+H=H2+NH	-8.021793971010831
R475: NH2+O=H+HNO	-8.409234977415334
R627: HNCO+H=CO+NH2	17.63564279158687
R484: NH3+OH=NH2+H2O	38.81996679843607
