Reactions	Percentage
R811: H2NO+HO2=H2O2+HNO	0.0041967186477361385
R814: H2NO(+M)=H+HNO(+M)	0.008153099137318976
R816: H2NO+H=H2+HNO	0.013722364984196994
R781: NH2+O2=OH+HNO	0.12968172429748562
R932: HNCO+O2=CO2+HNO	0.22011243310321071
R812: H2NO+O=OH+HNO	0.23610021516883606
R809: H2NO+O2=HO2+HNO	0.27916601115430406
R815: H2NO+OH=H2O+HNO	0.7147889388172856
R773: NH2+O=H+HNO	2.064551294448806
R774: NH2+O=H+HNO	4.973966979697883
R766: NH+OH=H+HNO	21.74589894715446
R806: HNO+NO=OH+N2O	23.522898953135613
R767: NH+O2=O+HNO	46.086513143057786
