Reactions	Percentage
R760: NH+N=H+N2	-0.001283144103719609
R827: NH+NO2=OH+N2O	0.004478011392743497
R771: NH2(+M)=H+NH(+M)	-0.01857871221558697
R939: NCN+OH=NH+NCO	0.04505932772788772
R927: HNCO(+M)=NH+CO(+M)	0.06290430539975085
R844: NNH+O=NO+NH	0.4002902001793555
R778: NH2+O=OH+NH	0.5509961488233339
R759: NH+O=OH+N	-0.556691856121111
R792: NH+NO=OH+N2	1.0563245366300746
R900: HNC+O=CO+NH	1.155977117832161
R763: NH+O2=OH+NO	-2.413949231721328
R782: NH2+H=H2+NH	2.825665803321863
R780: NH2+OH=H2O+NH	3.3160639361301305
R925: HNCO+O=CO2+NH	3.477747968223272
R795: NH+NO=H+N2O	5.020094371133976
R892: HCN+O=CO+NH	5.857153500440776
R764: NH+OH=H2O+N	-6.5714506139396
R767: NH+O2=O+HNO	-7.2890076308251395
R757: NH+H=H2+N	-9.816047831640521
R766: NH+OH=H+HNO	-12.498797625260435
R765: NH+O=H+NO	-12.60057221904444
R923: NCO+H=NH+CO	24.45943440746296
