Reactions	Percentage
R810: H2NO+H=OH+NH2	-0.002748300150842941
R786: NH3(+M)=H+NH2(+M)	-0.0034117679128496284
R781: NH2+O2=OH+HNO	-0.0037302447461622173
R768: NH2+HO2=OH+H2NO	-0.005125521356866037
R771: NH2(+M)=H+NH(+M)	0.005736979909628504
R770: NH2+O2=O+H2NO	-0.026389478278525547
R793: NH2+NO=H2O+N2	-0.02906694955896999
R794: NH2+NO=OH+NNH	0.04397052450388491
R791: NH2+NO=H2O+N2	0.05164264180129722
R890: HCN+OH=CO+NH2	0.055017563038536964
R776: NH2+HO2=O2+NH3	0.10351443573725068
R778: NH2+O=OH+NH	-0.17014386139369317
R773: NH2+O=H+HNO	-0.23257032857870075
R774: NH2+O=H+HNO	-0.5470237201701844
R782: NH2+H=H2+NH	-0.8725463722604767
R780: NH2+OH=H2O+NH	-1.0239779786599776
R784: NH3+H=H2+NH2	1.8586434992863716
R926: HNCO+H=CO+NH2	1.9120164153907926
R785: NH3+O=OH+NH2	4.388888569254653
R783: NH3+OH=NH2+H2O	88.66168008187537
