Reactions	Percentage
R482: NH2+O2=OH+HNO	0.005906313988862277
R507: HNO+NO=OH+N2O	0.006159416559637441
R537: NNH+NO=HNO+N2	0.011829761357241522
R510: H2NO+O2=HO2+HNO	0.012398659092024403
R512: H2NO+HO2=H2O2+HNO	0.01938486134349569
R516: H2NO+OH=H2O+HNO	0.036587177680486686
R517: H2NO+H=H2+HNO	0.07589924414540242
R513: H2NO+O=OH+HNO	0.1191116855178575
R532: HONO+H=OH+HNO	1.4972265141825607
R474: NH2+O=H+HNO	4.577292202973348
R468: NH+O2=O+HNO	6.956235525673263
R475: NH2+O=H+HNO	10.659582131553025
R508: HNO=NO+H	12.783731796668308
R467: NH+OH=H+HNO	63.23668928792499
