Reactions	Percentage
R794: NH2+NO=OH+NNH	0.013338855572032803
R844: NNH+O=NO+NH	0.019003355588473086
R791: NH2+NO=H2O+N2	0.02354264832878971
R946: NCN+O=NO+CN	0.029148922941243088
R921: NCO+OH=NO+CO+H	0.03366047393783187
R884: CN+O2=CO+NO	0.059464581289378496
R798: HNO+O=OH+NO	0.0670364644349996
R797: HNO+H=H2+NO	0.07249283224953498
R807: HNO=NO+H	0.13610564907445533
R792: NH+NO=OH+N2	0.14463508320499446
R765: NH+O=H+NO	0.2403169256747354
R763: NH+O2=OH+NO	0.3374697103580055
R806: HNO+NO=OH+N2O	0.4861170699768724
R795: NH+NO=H+N2O	0.5481281620821182
R800: HNO+OH=H2O+NO	0.8846196917974944
R802: HNO+O2=HO2+NO	0.9077980262082371
R922: NCO+O2=CO2+NO	1.0266397546755328
R755: N+OH=H+NO	2.756412590794064
R857: N2O+O=NO+NO	7.671675082568983
R754: N+O2=O+NO	41.0991321978763
R796: N+NO=O+N2	43.44224964237028
