Reactions	Percentage
R989: H+CHCHCN=HCN+C2H2	0.0016833495448136968
R978: H+CH2CHCN=C2H3+HCN	0.0022800408153939486
R881: HO2+CN=HCN+O2	0.0024439921363202913
R938: CH+N2O=NO+HCN	0.009127645076814213
R906: H2CN+OH=H2O+HCN	0.024970054276948365
R888: CH2O+CN=HCN+HCO	0.026525149485036103
R878: C2H3+NO=CH2O+HCN	0.03742342243453352
R910: C2H2+NCO=HCN+HCCO	0.2026078421537843
R934: HCN+N2=N2+CN+H	0.21730908271151939
R879: CH3+NO=H2O+HCN	0.2724864440887252
R904: H2CN+OH=H2O+HCN	0.30536173295706337
R895: HCN(+M)=CN+H(+M)	0.38343812398313537
R903: H2CN+O=OH+HCN	0.3957148674134668
R874: TXCH2+NO=OH+HCN	0.5098069290700658
R952: C5H5NO=C2H2+CH2CO+HCN	0.51540642451478
R941: NCN+OH=NO+HCN	0.6845431804932601
R972: PYRLYL=HCN+C3H3	0.7604238291530937
R865: TXCH2+N=H+HCN	1.0047446202285455
R864: HCCO+N=CO+HCN	1.1947422223462123
R880: C2H6+CN=HCN+C2H5	1.274590481374133
R882: CH4+CN=HCN+CH3	1.2749080971891673
R902: H2CN+H=H2+HCN	1.7807755195377009
R877: SXCH2+NO=OH+HCN	3.0824106306903025
R873: HCCO+NO=CO2+HCN	4.58354683739244
R940: NCN+H=N+HCN	9.55867471883492
R907: H2CN=H+HCN	10.07413128382387
R959: C5H4NO2=CO+CO+C2H3+HCN	28.17941933918905
R871: CH+NO=O+HCN	33.63958314953839
