Reactions	Percentage
R814: H2NO(+M)=H+HNO(+M)	0.0019029054864076942
R932: HNCO+O2=CO2+HNO	0.002827600131505595
R836: NNH+NO=HNO+N2	0.004974059984771161
R806: HNO+NO=OH+N2O	0.023182564618372176
R816: H2NO+H=H2+HNO	0.03009596301436552
R811: H2NO+HO2=H2O2+HNO	0.04937751379113094
R781: NH2+O2=OH+HNO	0.4112053190073048
R815: H2NO+OH=H2O+HNO	0.634072169656325
R831: HONO+H=OH+HNO	1.0671943831971196
R812: H2NO+O=OH+HNO	1.3543076219630492
R809: H2NO+O2=HO2+HNO	1.6526166598810916
R807: HNO=NO+H	6.8186867394785855
R773: NH2+O=H+HNO	13.713208164375882
R767: NH+O2=O+HNO	18.77009705052067
R766: NH+OH=H+HNO	20.854221796358736
R774: NH2+O=H+HNO	34.61072267509911
