Reactions	Percentage
R779: NH2+NH=H+N2H2	-0.0011117357487753425
R769: NH2+NH2=NH+NH3	0.0017719941898846233
R933: HNCO+NH=NCO+NH2	0.003661098488876053
R771: NH2(+M)=H+NH(+M)	-0.007123470434932724
R939: NCN+OH=NH+NCO	0.007788803720589303
R792: NH+NO=OH+N2	-0.008726708730821162
R844: NNH+O=NO+NH	0.22468130514352497
R795: NH+NO=H+N2O	0.28265206493889256
R759: NH+O=OH+N	-0.3141881808961317
R782: NH2+H=H2+NH	0.9077822038554463
R764: NH+OH=H2O+N	-0.9279313752292853
R757: NH+H=H2+N	-0.9804150020302776
R900: HNC+O=CO+NH	1.0743825325144156
R925: HNCO+O=CO2+NH	1.3761216895983266
R766: NH+OH=H+HNO	-2.6826444660812823
R923: NCO+H=NH+CO	6.279215472598004
R892: HCN+O=CO+NH	7.4716430053394625
R765: NH+O=H+NO	-7.626326764085571
R780: NH2+OH=H2O+NH	14.047336495008283
R778: NH2+O=OH+NH	17.371466964070926
R763: NH+O2=OH+NO	-17.82877356415231
R767: NH+O2=O+HNO	-20.573339814494116
