Reactions	Percentage
R933: HNCO+NH=NCO+NH2	0.001121962709414869
R758: NH+NH=N2+H+H	-0.0011627669867835737
R760: NH+N=H+N2	-0.002189866635172322
R792: NH+NO=OH+N2	-0.014070488641167677
R771: NH2(+M)=H+NH(+M)	-0.030121287759328843
R939: NCN+OH=NH+NCO	0.04553195118230609
R844: NNH+O=NO+NH	0.5110563455256117
R795: NH+NO=H+N2O	0.5884865128624988
R759: NH+O=OH+N	-0.7450199895304276
R925: HNCO+O=CO2+NH	0.9524018811253553
R900: HNC+O=CO+NH	1.2553489367313897
R782: NH2+H=H2+NH	2.1429582525546884
R764: NH+OH=H2O+N	-3.871329663449705
R778: NH2+O=OH+NH	4.451680263805235
R763: NH+O2=OH+NO	-5.238873751080178
R780: NH2+OH=H2O+NH	5.838591017210854
R892: HCN+O=CO+NH	6.515257713377351
R767: NH+O2=O+HNO	-7.011311908923176
R766: NH+OH=H+HNO	-7.789808078167576
R757: NH+H=H2+N	-10.25571482669679
R765: NH+O=H+NO	-16.982598888986622
R923: NCO+H=NH+CO	25.75312238760043
