Reactions	Percentage
R811: H2NO+HO2=H2O2+HNO	0.002096827250918763
R836: NNH+NO=HNO+N2	-0.0022068204185560422
R814: H2NO(+M)=H+HNO(+M)	0.0040735731616878094
R816: H2NO+H=H2+HNO	0.006856172943935402
R831: HONO+H=OH+HNO	-0.0347972726404645
R781: NH2+O2=OH+HNO	0.06479351995630808
R932: HNCO+O2=CO2+HNO	0.10997586131865561
R812: H2NO+O=OH+HNO	0.11796391577997564
R809: H2NO+O2=HO2+HNO	0.1394810919798977
R815: H2NO+OH=H2O+HNO	0.35713352534983256
R773: NH2+O=H+HNO	1.03152195286074
R798: HNO+O=OH+NO	-1.6207419383825687
R797: HNO+H=H2+NO	-1.7526606519184398
R774: NH2+O=H+HNO	2.4851676711343735
R807: HNO=NO+H	-3.2906289937119615
R766: NH+OH=H+HNO	10.865010818086649
R806: HNO+NO=OH+N2O	11.752862101477795
R800: HNO+OH=H2O+NO	-21.387467941503026
R802: HNO+O2=HO2+NO	-21.947850995083833
R767: NH+O2=O+HNO	23.02643202215092
