Reactions	Percentage
R919: NCO+NH3=NH2+HNCO	0.001733254718924226
R810: H2NO+H=OH+NH2	-0.004598544482011781
R768: NH2+HO2=OH+H2NO	-0.009216064788716066
R781: NH2+O2=OH+HNO	-0.009930563955432934
R890: HCN+OH=CO+NH2	0.02309846462111685
R793: NH2+NO=H2O+N2	-0.04903960317826184
R794: NH2+NO=OH+NNH	0.049426934720196034
R770: NH2+O2=O+H2NO	-0.07189138435515634
R791: NH2+NO=H2O+N2	0.08723693991614946
R782: NH2+H=H2+NH	-0.09035242904130462
R778: NH2+O=OH+NH	-0.12926641650321125
R776: NH2+HO2=O2+NH3	0.14075305727971507
R773: NH2+O=H+HNO	-0.15809597520283153
R774: NH2+O=H+HNO	-0.38088865236548297
R926: HNCO+H=CO+NH2	0.5446288795575104
R784: NH3+H=H2+NH2	0.7525970992306183
R780: NH2+OH=H2O+NH	-1.3442702345547564
R785: NH3+O=OH+NH2	2.8886518048620804
R783: NH3+OH=NH2+H2O	93.26289410820074
