Reactions	Percentage
R868: CH+N=H+CN	-0.0011075450445005703
R826: N+NO2=O+N2O	0.00520180773570266
R942: NCN+H=N+HNC	0.01136946593249991
R865: TXCH2+N=H+HCN	-0.015323857061441811
R864: HCCO+N=CO+HCN	-0.015559401013944924
R913: NCO(+M)=CO+N(+M)	0.06591058938016453
R759: NH+O=OH+N	0.0777435055407327
R940: NCN+H=N+HCN	0.1586313288632723
R866: CH3+N=H+H2CN	-0.2734160929875997
R886: CN+O=N+CO	0.38362497954925956
R764: NH+OH=H2O+N	0.9177206413170854
R757: NH+H=H2+N	1.3708373143889114
R755: N+OH=H+NO	-6.680062569737832
R754: N+O2=O+NO	-43.83582761110326
R796: N+NO=O+N2	46.18625647647499
