Reactions	Percentage
R814: H2NO(+M)=H+HNO(+M)	0.001212000716596959
R836: NNH+NO=HNO+N2	0.001704919135920866
R816: H2NO+H=H2+HNO	0.018991036250776413
R781: NH2+O2=OH+HNO	0.023207567307643565
R809: H2NO+O2=HO2+HNO	0.042005905978891124
R812: H2NO+O=OH+HNO	0.04724987189448692
R932: HNCO+O2=CO2+HNO	0.04860719390185862
R815: H2NO+OH=H2O+HNO	0.11955529358703695
R831: HONO+H=OH+HNO	0.30223949193892735
R807: HNO=NO+H	1.1356537169823722
R773: NH2+O=H+HNO	1.4469269234422135
R798: HNO+O=OH+NO	-3.2262000092512295
R774: NH2+O=H+HNO	3.4032860223952346
R806: HNO+NO=OH+N2O	6.768406718062588
R802: HNO+O2=HO2+NO	-11.55264577912153
R797: HNO+H=H2+NO	-12.371196422252561
R767: NH+O2=O+HNO	14.003236307529503
R800: HNO+OH=H2O+NO	-21.474559365672004
R766: NH+OH=H+HNO	24.0119952634344
