Reactions	Percentage
R500: HNO+N=NH+NO	-0.001263693993835238
R568: C2H5+N=H2CN+CH3	-0.0017736422296611792
R462: NH+NH=N+NH2	0.002615543195210973
R457: N+O(+M)=NO(+M)	-0.005490543419258123
R569: CH+N=H+CN	-0.026363222748596354
R643: NCN+H=N+HNC	0.05748410879569171
R461: NH+N=H+N2	-0.06531219279692957
R478: NH2+N=H+H+N2	-0.0728983173884793
R614: NCO(+M)=CO+N(+M)	0.10391478096336494
R565: HCCO+N=CO+HCN	-0.18301810367079438
R566: TXCH2+N=H+HCN	-0.29734174535168756
R641: NCN+H=N+HCN	0.6520164637441204
R460: NH+O=OH+N	1.1194151466009992
R567: CH3+N=H+H2CN	-4.944760645535618
R497: N+NO=O+N2	-6.794889190649013
R587: CN+O=N+CO	7.66617182490177
R465: NH+OH=H2O+N	8.942791341718841
R455: N+O2=O+NO	-10.338109152311246
R458: NH+H=H2+N	25.56823754874391
R456: N+OH=H+NO	-33.15412719823236
