Reactions	Percentage
R687: CH2CHCN=HCN+C2H2	0.001263710785483249
R679: H+CH2CHCN=C2H3+HCN	0.0018523762012801568
R579: C2H3+NO=CH2O+HCN	0.0030301273889915886
R613: NCO+HCN=CN+HNCO	-0.0030415551625399325
R639: CH+N2O=NO+HCN	0.0035233488583969086
R680: C2H3+HCN=H+CH2CHCN	-0.005387745477582015
R607: H2CN+OH=H2O+HCN	0.00631060216253976
R589: CH2O+CN=HCN+HCO	0.011154885289095579
R673: PYRLYL=HCN+C3H3	0.03107237080238694
R642: NCN+OH=NO+HCN	0.046514970047726416
R581: C2H6+CN=HCN+C2H5	0.0510462526788792
R635: HCN+N2=N2+CN+H	0.06781132557250112
R598: HCN+O=OH+CN	-0.08110405983958975
R611: C2H2+NCO=HCN+HCCO	0.08568431039034516
R653: C5H5NO=C2H2+CH2CO+HCN	0.08906119385645946
R604: H2CN+O=OH+HCN	0.10643855264557056
R596: HCN(+M)=CN+H(+M)	0.11125103550900069
R605: H2CN+OH=H2O+HCN	0.11383107737430878
R575: TXCH2+NO=OH+HCN	0.14300620465182853
R580: CH3+NO=H2O+HCN	0.1702593835623221
R565: HCCO+N=CO+HCN	0.2011845107868894
R591: HCN+OH=CO+NH2	-0.29598103399716635
R566: TXCH2+N=H+HCN	0.3268559359717873
R660: C5H4NO2=CO+CO+C2H3+HCN	0.5293860280997625
R574: HCCO+NO=CO2+HCN	0.560861084431151
R641: NCN+H=N+HCN	0.7167357253319152
R603: H2CN+H=H2+HCN	0.7458381653228077
R578: SXCH2+NO=OH+HCN	0.765043716413585
R592: HCN+OH=H+HNCO	-1.4085484446992569
R583: CH4+CN=HCN+CH3	1.6966177784814334
R608: H2CN=H+HCN	3.8178428104164692
R590: CN+H2=H+HCN	-8.21496489570449
R597: HCN+OH=H2O+CN	-8.40662281836844
R572: CH+NO=O+HCN	8.482354883341644
R593: HCN+O=CO+NH	-12.90544253932249
R595: HCN+O=H+NCO	-49.79198070626815
