Reactions	Percentage
R519: NH+NO2=NO+HNO	0.0035812568499405282
R507: HNO+NO=OH+N2O	0.004237835280613824
R563: NH+N2O=HNO+N2	0.005534126054852413
R482: NH2+O2=OH+HNO	0.008254300123684126
R510: H2NO+O2=HO2+HNO	0.021129780724766414
R512: H2NO+HO2=H2O2+HNO	0.03912122906643061
R516: H2NO+OH=H2O+HNO	0.13366622256633887
R513: H2NO+O=OH+HNO	0.2563115072400116
R517: H2NO+H=H2+HNO	0.26851005508003867
R532: HONO+H=OH+HNO	0.7743362406545251
R474: NH2+O=H+HNO	5.829320983639419
R508: HNO=NO+H	6.28810740310945
R468: NH+O2=O+HNO	13.119663250412344
R475: NH2+O=H+HNO	14.08086161089901
R467: NH+OH=H+HNO	59.165570396508905
