Reactions	Percentage
R505: NH2+HNO=NO+NH3	-0.0017419998065791508
R476: NH2+NH=N+NH3	-0.0021510893032392385
R511: H2NO+H=OH+NH2	0.003631554523657309
R482: NH2+O2=OH+HNO	-0.0036558983766259404
R473: NH2+NH2=H2+N2H2	-0.0038856155125244134
R634: HNCO+NH=NCO+NH2	-0.003924274721747228
R462: NH+NH=N+NH2	0.007283240070848012
R506: HNO+NH=NO+NH2	0.009150095091929608
R620: NCO+NH3=NH2+HNCO	0.015040920143512392
R570: CH3+NH2=CH3NH2	0.015634176741423318
R480: NH2+NH=H+N2H2	-0.03265603057542377
R487: NH3(+M)=H+NH2(+M)	-0.08011377797530325
R477: NH2+HO2=O2+NH3	-0.08677473131749372
R471: NH2+O2=O+H2NO	0.08821599415431758
R495: NH2+NO=OH+NNH	-0.09294780905471597
R472: NH2(+M)=H+NH(+M)	0.10484470509265667
R469: NH2+HO2=OH+H2NO	-0.10554919622665694
R494: NH2+NO=H2O+N2	0.10829872595675254
R492: NH2+NO=H2O+N2	-0.15934962777643227
R478: NH2+N=H+H+N2	-0.20299261249950143
R591: HCN+OH=CO+NH2	0.7497666546906254
R486: NH3+O=OH+NH2	2.0316787446783287
R479: NH2+O=OH+NH	-2.0920012284346856
R474: NH2+O=H+HNO	-2.8332586391019654
R475: NH2+O=H+HNO	-6.598082845534998
R481: NH2+OH=H2O+NH	-7.455744848194361
R485: NH3+H=H2+NH2	12.082143462228142
R484: NH3+OH=NH2+H2O	16.547647973909953
R483: NH2+H=H2+NH	-21.7962446526389
R627: HNCO+H=CO+NH2	26.68426307353546
