Reactions	Percentage
R506: HNO+NH=NO+NH2	-0.00218623806414362
R462: NH+NH=N+NH2	-0.0034803788146802765
R463: NH+NH=N2+H2	-0.004500424562449969
R628: HNCO(+M)=NH+CO(+M)	0.006466524434285321
R480: NH2+NH=H+N2H2	-0.007802526241590514
R640: NCN+OH=NH+NCO	0.009067179350458103
R545: NNH+O=NO+NH	0.012918949839231067
R472: NH2(+M)=H+NH(+M)	-0.025050612348241796
R459: NH+NH=N2+H+H	-0.04050374496225605
R461: NH+N=H+N2	-0.043453907719965275
R493: NH+NO=OH+N2	-0.17211965442426397
R464: NH+O2=OH+NO	-0.33083398054697843
R479: NH2+O=OH+NH	0.49984318959406815
R496: NH+NO=H+N2O	-0.556570649567474
R626: HNCO+O=CO2+NH	0.5661816421569548
R460: NH+O=OH+N	-0.744776134403774
R468: NH+O2=O+HNO	-1.0287828267827492
R481: NH2+OH=H2O+NH	1.7814058782888336
R601: HNC+O=CO+NH	1.818852118649291
R483: NH2+H=H2+NH	5.207790655314055
R465: NH+OH=H2O+N	-5.949872651347018
R593: HCN+O=CO+NH	7.81100622670606
R467: NH+OH=H+HNO	-9.352302653052753
R466: NH+O=H+NO	-16.236384598419246
R458: NH+H=H2+N	-17.011216243492914
R624: NCO+H=NH+CO	30.7739544246128
