Reactions	Percentage
R505: NH2+HNO=NO+NH3	-0.001009590254831333
R634: HNCO+NH=NCO+NH2	-0.001631112696215986
R462: NH+NH=N+NH2	0.0021651287442128013
R473: NH2+NH2=H2+N2H2	-0.0029082983729584047
R506: HNO+NH=NO+NH2	0.0031352993868249304
R482: NH2+O2=OH+HNO	-0.004343461927343697
R620: NCO+NH3=NH2+HNCO	0.0075133996774246
R471: NH2+O2=O+H2NO	-0.012972865885736146
R480: NH2+NH=H+N2H2	-0.015018548428851107
R570: CH3+NH2=CH3NH2	0.02274956997612684
R511: H2NO+H=OH+NH2	-0.024449970488809064
R477: NH2+HO2=O2+NH3	-0.028909788216652747
R472: NH2(+M)=H+NH(+M)	0.038066881773779856
R469: NH2+HO2=OH+H2NO	-0.04078314428011437
R487: NH3(+M)=H+NH2(+M)	-0.048439855740287203
R495: NH2+NO=OH+NNH	-0.05270228706822311
R494: NH2+NO=H2O+N2	0.06362876065376918
R478: NH2+N=H+H+N2	-0.07704072958330346
R492: NH2+NO=H2O+N2	-0.08835765827979156
R591: HCN+OH=CO+NH2	0.7143347125070709
R479: NH2+O=OH+NH	-1.4767368357292678
R474: NH2+O=H+HNO	-2.064707729379203
R486: NH3+O=OH+NH2	2.1321960159279407
R475: NH2+O=H+HNO	-4.7497704976205695
R481: NH2+OH=H2O+NH	-9.692804889471018
R485: NH3+H=H2+NH2	13.313586248300757
R483: NH2+H=H2+NH	-17.293342034470456
R627: HNCO+H=CO+NH2	22.495476943239336
R484: NH3+OH=NH2+H2O	25.529237447837378
