Reactions	Percentage
R511: H2NO+H=OH+NH2	0.00621324816972629
R462: NH+NH=N+NH2	0.012460938626993292
R506: HNO+NH=NO+NH2	0.015654951953054566
R620: NCO+NH3=NH2+HNCO	0.025733599466534213
R570: CH3+NH2=CH3NH2	0.02674860569792515
R471: NH2+O2=O+H2NO	0.15092926752147556
R472: NH2(+M)=H+NH(+M)	0.17937942767451434
R494: NH2+NO=H2O+N2	0.18528893245331832
R591: HCN+OH=CO+NH2	1.282780215643522
R486: NH3+O=OH+NH2	3.4760112121713607
R485: NH3+H=H2+NH2	20.671410896911915
R484: NH3+OH=NH2+H2O	28.311469046491737
R627: HNCO+H=CO+NH2	45.654263930799324
