Reactions	Percentage
R870: CH+NH3=H+H+H2CN	-0.0012998226262818816
R787: NH3+HO2=H2O2+NH2	-0.001450614696582494
R804: NH2+HNO=NO+NH3	0.0022088909942255186
R808: H2NO+NH2=NH3+HNO	0.0023263538673632604
R769: NH2+NH2=NH+NH3	0.002443631680547881
R928: HNCO+H2O=CO2+NH3	-0.004687990268139601
R786: NH3(+M)=H+NH2(+M)	0.019191523638604914
R919: NCO+NH3=NH2+HNCO	-0.023828861692450905
R784: NH3+H=H2+NH2	-0.7802304986638885
R776: NH2+HO2=O2+NH3	2.8290991809486887
R785: NH3+O=OH+NH2	-6.053307720108885
R783: NH3+OH=NH2+H2O	-90.27987509061713
