Reactions	Percentage
R804: NH2+HNO=NO+NH3	-0.0012798236984281274
R808: H2NO+NH2=NH3+HNO	-0.0013478812753389556
R772: NH2+NH2=H2+N2H2	-0.0015062542359835958
R771: NH2(+M)=H+NH(+M)	0.0020378707662363775
R933: HNCO+NH=NCO+NH2	-0.0025125452443404968
R769: NH2+NH2=NH+NH3	-0.0028316628705364693
R825: NH2+NO2=H2O+N2O	-0.002870627701966221
R786: NH3(+M)=H+NH2(+M)	-0.011119501517204575
R822: NH2+NO2=NO+H2NO	-0.011133306732161773
R919: NCO+NH3=NH2+HNCO	0.013806358928661219
R869: CH3+NH2=CH3NH2	0.017165722263067177
R890: HCN+OH=CO+NH2	0.028475214173250808
R810: H2NO+H=OH+NH2	0.032622459739036984
R926: HNCO+H=CO+NH2	0.0921109341988562
R793: NH2+NO=H2O+N2	0.12718354814193977
R794: NH2+NO=OH+NNH	-0.12718356753128662
R782: NH2+H=H2+NH	-0.24291613582120894
R791: NH2+NO=H2O+N2	-0.3053678647707662
R781: NH2+O2=OH+HNO	-0.3392272872814455
R784: NH3+H=H2+NH2	0.45206281570112256
R770: NH2+O2=O+H2NO	-1.0044098539255144
R776: NH2+HO2=O2+NH3	-1.6391701475750027
R768: NH2+HO2=OH+H2NO	-2.007949126177464
R785: NH3+O=OH+NH2	3.507265272177726
R778: NH2+O=OH+NH	-6.210353505882503
R780: NH2+OH=H2O+NH	-6.354970888297882
R773: NH2+O=H+HNO	-7.073956953516005
R774: NH2+O=H+HNO	-18.07650774732546
R783: NH3+OH=NH2+H2O	52.3078431367386
