Reactions	Percentage
R932: HNCO+O2=CO2+HNO	0.0015583683128029956
R804: NH2+HNO=NO+NH3	-0.001654370438951796
R808: H2NO+NH2=NH3+HNO	0.0017423454026333153
R814: H2NO(+M)=H+HNO(+M)	0.0023573490604393327
R917: NCO+HNO=NO+HNCO	-0.0024378337268612057
R831: HONO+H=OH+HNO	0.005624998947058668
R816: H2NO+H=H2+HNO	0.023557773136059636
R811: H2NO+HO2=H2O2+HNO	0.08916361132260593
R781: NH2+O2=OH+HNO	0.4385038320930486
R815: H2NO+OH=H2O+HNO	0.5236470949735142
R807: HNO=NO+H	-0.6856736161673082
R797: HNO+H=H2+NO	-0.6978701309823966
R766: NH+OH=H+HNO	1.213546958167497
R812: H2NO+O=OH+HNO	1.4312340199078273
R809: H2NO+O2=HO2+HNO	2.2783942844130727
R798: HNO+O=OH+NO	-2.6819650343191457
R800: HNO+OH=H2O+NO	-5.943456259929145
R773: NH2+O=H+HNO	9.14418547233332
R767: NH+O2=O+HNO	10.718220624724937
R774: NH2+O=H+HNO	23.366687219019163
R802: HNO+O2=HO2+NO	-40.74744266609338
